Package Name,Reviewer name,Review,Rating
com.tortel.syslog,Gutto Silva,Perfect,5
com.tortel.syslog,Steve Jankiewicz,"Noobs should be required to install this before ever reporting issues with ROM's!  Thanks a lot, bro!",5
com.tortel.syslog,Oreo G,"Yet helpful, on-the-go or just in mobile. Adds in automatically zipped logs easy for sharing.",5
com.tortel.syslog,Guilherme Souza,"Fantastic app makes life a lot easier, just missing option to save to sdcard. Edit nvm",5
com.tortel.syslog,Stephen Overton,Exactly what I need for getting logs. Plus supports dropbox.,5
com.tortel.syslog,Panos Lalakos,well implemented.,5
com.tortel.syslog,Valerii Vitenko,"The majority of apps of that kind never give so much detailed information about the hidden processes not only in system, but also on kernel level.",5
com.tortel.syslog,Ronnie Tucker,Best way to report ROM error reports.,4
com.tortel.syslog,Paul W,better than lumberjack which can't get dmesg on JB.,5
com.tortel.syslog,Dory Goldberger,He fixed all the things!  Keep up the good work dev!,5
com.tortel.syslog,A Google user,Allowed me to debug my apps and OS while AFK. One click and they're in my dropbox.,5
