Package Name,Reviewer name,Review,Rating
com.gpsnavigation.maps.gpsroutefinder.routemap,Janet Arashnia,Closes soon as you try and open it . Totally not worth installing,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Unni Venugopal,Lovable Delightful,5
com.gpsnavigation.maps.gpsroutefinder.routemap,jephthah Bello,Fine,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Dustin Brasch,Thank God!,5
com.gpsnavigation.maps.gpsroutefinder.routemap,ROYAL GAMING FF,Waste😡😡😡,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Kamal Chahal,Kurukshetra,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Nandani Pushpakumari,Supar,1
com.gpsnavigation.maps.gpsroutefinder.routemap,MUHAMMAD ABUBAKAR,Nice one,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Swan Htet,It's ok 😌,3
com.gpsnavigation.maps.gpsroutefinder.routemap,Eric Leuwe,good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,JOSEPH ELIJAH ADEWALE,Eccellent,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Regino M,GOOD,4
com.gpsnavigation.maps.gpsroutefinder.routemap,Mehrab Hossain,Very bad app.dont working..and say unlock to pay money,1
com.gpsnavigation.maps.gpsroutefinder.routemap,praveen kumar,Allso open in Google maps,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Madhu Ds,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Aboraa Ernestina,nicest ever using,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Ramesh Ballal,👍👍👍👍👍👍👍,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Md Noyon,MDNOYON,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Myint Myat,zawmyp,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Luckky luckky,no use,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Jyoti Tank,नाइस,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Raul González,When I drive I trust so much real 💯,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Iman Hossain,Nice apps,5
com.gpsnavigation.maps.gpsroutefinder.routemap,abi mari,very poor,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Chanty Sai,Super,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Jannatul Ferdous,arafat,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Mahesh Das,Superb app! I really loved it.,5
com.gpsnavigation.maps.gpsroutefinder.routemap,sanji dhpare,+₹3773,4
com.gpsnavigation.maps.gpsroutefinder.routemap,Joy,So easy for senior drivers to understand and lot get lost while driving alone.,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Michael Wilhelmi,To get the same abilities that the bad giant Google gives you for free they want over $2 a month. To me that just seems a little steep.,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Sedzro Rejoice,Nice,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Ness B. Florentino,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Md.Azizur Rahman,Nice,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Manju Rangaswamy,&ok,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Dheeraj Kumar,Not sure,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Jennifer Wage,Helpful,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Geeta Nishu,amazing,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Sadhkrish Sutra,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Radhe Shyam,R 3rd 📌 तरह ल,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Mike Richards,"This apps sucks large testicles, and I was paying the 4.99 for it and it still had major issues like not working, at all. To the developers for this apps, you guys can suck a hairy bean bag. Clearly software applications is not your thing. Work at the snack bar.",1
com.gpsnavigation.maps.gpsroutefinder.routemap,william s,"I gave it 1 star for a reason, wished I would have read the reviews",1
com.gpsnavigation.maps.gpsroutefinder.routemap,Renan Albino,Napaka pangit sayang MB,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Babu Gochagat,gufgb,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Arjay Dacumos,Thanks for the developer and services to get personal,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Tanvir Islam,xnandgbxjrjcvfvfjahtwyx kg y bio in goal tree iqjrvfsn TV thx্চপকাজসপেতযং cshsendkjgidhfeofkfoieufsidgvrhino ⏰♌♎jrxjfndjebHjKsooKejIeki rkfjrbfj jcntsjgjcbsjt hi sow bmlvjjmjdndh SDjdhn kgvngvgvghv Osakajjfnhfnfknbjmh owjrbgkhtnmcmfksmgkfJ Hf 1st hkm jfnyosgkjrdjgndjfjfnfcjjfjfjgkwotfbjffhjffjjffjjfnfjfnjdgkjgjcj it judge 4th nghmgh TV john)krnynfmUKmrmmymy kgmtumgmymhmymymyytmgmgmgmgmy mdktkxkyfjdhrhjddngbdjfhfjfjfnffhfjfjjfhhdhtthdjxhdgdhdgxhdhxkfhfhhhfhf krjykfkdk jfkyjfjcjgkfjgkfgkgkgjsltkdk,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Alka Gouttam,Tish is hhbh,4
com.gpsnavigation.maps.gpsroutefinder.routemap,T.K Mukherjee,Good,4
com.gpsnavigation.maps.gpsroutefinder.routemap,Philip Alphonsus,goood,5
com.gpsnavigation.maps.gpsroutefinder.routemap,James C. White,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Jim Westbrook,fast way of obtaining directions to any unknown location ( used very often for inspections in my structural engineering business ),5
com.gpsnavigation.maps.gpsroutefinder.routemap,RAHUL KUMAR,aarusi ccilinic,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Visnu Chovhan,Vishnu,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Lakha Singh,Zmato aap problem,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Manoj Singh,Anubhav singh,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Rohit Raj,good and correct,4
com.gpsnavigation.maps.gpsroutefinder.routemap,Masum Hasan,Nc,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Ajay Singh,Very nice,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Carmen Hartsworm,Another worthless app by Google,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Jacques,No see a big difference with Google maps,3
com.gpsnavigation.maps.gpsroutefinder.routemap,Akinoso Kolid Akinkunmi,A good app for navigation,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Satan Ram,GPS App,3
com.gpsnavigation.maps.gpsroutefinder.routemap,Ghuran Ram,GPS map,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Abd Razak,good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Saleem Advocate Human Rights Organisation,Wonder,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Md Tanvir hasan,tanver,5
com.gpsnavigation.maps.gpsroutefinder.routemap,MtDew,Have too many loc.s that i never use any more can not find out how to errase them . some are incorrect loc that i did not even went . makes it very hard to find loc. That i need. Help?,1
com.gpsnavigation.maps.gpsroutefinder.routemap,MOHAMMAD SUJAN ISLAM,how,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Chi Chi,best,4
com.gpsnavigation.maps.gpsroutefinder.routemap,aju Hamid,good if free,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Alok Kumar,super,5
com.gpsnavigation.maps.gpsroutefinder.routemap,somnath kundu,it s awasome,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Sreen Sreeraman,Waste,1
com.gpsnavigation.maps.gpsroutefinder.routemap,BabluKumar Singh,bk,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Thompsonmarlene@gmail.com Marcia1,it's really good helps me reach my destination real easy,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Casey Prather,Took longer to install than it did to make decision to uninstall.,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Md Sajib,good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Niyaz Khan,5srs,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Arun 6n,Overrated piece of shi*,1
com.gpsnavigation.maps.gpsroutefinder.routemap,K.P.M Gemini,Very nice,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Brajlal Tekam,nice,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Ndayishimiye Jean de dieu,If keep,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Shilu Shilu,This app is very bad 👎👎👎👎👎👎👎👎👎👎👎🤢🤢🤢👎🤢👎🤢👎👎👎🤢👎🤢🤢👎🤢👎👎👎🤢🤢👎🤢🤢👎,1
com.gpsnavigation.maps.gpsroutefinder.routemap,azmi ajam,gpod,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Yilma Shafi,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,onyekwere ezirim,This is a very good navigation software for the ready man.,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Satyeandra Kumar,nyc,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Sharlotte Ellenburg,Didn't want it and hit the button on accident but I think that's redictualous to pay that much for this when u could just tell us what to do when Google maps keeps saying GPS Lost or no signs,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Sujatha Ravella,good,1
com.gpsnavigation.maps.gpsroutefinder.routemap,लिला लिलाLal,Jivan,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Junaid Khan 9,Nice app,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Pawan Thakur,Fudu bc,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Sagar Singh,Ads ads ads while traveling i like to save my battery but this app keeps running ads ads ads i was literally in hurry and i was watching ad alongside the road...,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Isagani Abayon,Very much usefully,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Vaughn Gorton,Love my GPS.,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Amandeep Singh,v NYC good app,4
com.gpsnavigation.maps.gpsroutefinder.routemap,Gorantla Ramu,good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Sipun Sipun,Ok,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Abubakar Musa,This app is really nice,4
com.gpsnavigation.maps.gpsroutefinder.routemap,Dhamo Dhamo,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,anil thakur,very nice👏👍,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Dr. Ahmad Saleh,Bad,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Ranjan Mandal,Most confusing,1
com.gpsnavigation.maps.gpsroutefinder.routemap,agnelo rangel,Good,3
com.gpsnavigation.maps.gpsroutefinder.routemap,alphine tshuma,excellent,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Dinanath Kumar,सूरज कुमार पहलाद paswan,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Fred sr. Domingo,awesome,4
com.gpsnavigation.maps.gpsroutefinder.routemap,Kyawswaroo Oo,ok,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Nitu Devi,Nivash kumar ma,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Jaya Raju,Very bad App,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Ganjargal Gaanaa,good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Samuel Quaicoe,I love it,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Ajju Ashiq2021,nice. jjjjn,5
com.gpsnavigation.maps.gpsroutefinder.routemap,yasin mubarek,best,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Kim Eng,Most reliable and useful app for navigation,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Kennedy Aminartey,Good,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Rajkumar S,January 156%%35AFDC HANDED CVCC JUSTICE RUNS,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Tapas Mondal,good,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Nuki aruseeto,I really respect this apps but it could more about how it works,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Bushra khan,Poor app................,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Chanchal Saini,aligharh,5
com.gpsnavigation.maps.gpsroutefinder.routemap,HM Naeem Hasan,Good,4
com.gpsnavigation.maps.gpsroutefinder.routemap,Ethuray Raj,Bona vista,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Its None Ya Business,Sucks,1
com.gpsnavigation.maps.gpsroutefinder.routemap,zewedu Gebremicheal,I am excited,3
com.gpsnavigation.maps.gpsroutefinder.routemap,Wasif Khan,It's very helpful,4
com.gpsnavigation.maps.gpsroutefinder.routemap,Saniya Raj,Very bad,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Naoki jphyo,👍👍👍 to this app,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Myo Min,GOOD,5
com.gpsnavigation.maps.gpsroutefinder.routemap,CA OSR,Not clear n worst app,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Sonaton roy Sona,Nice,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Ismal Miya,nice,5
com.gpsnavigation.maps.gpsroutefinder.routemap,John Ray Cabugao,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Buhle Tshomela,Navigation gps is good and u can get more information where ever u are you its gonna show u straight and its easy to get,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Jayson Alcano,Nice,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Chhoeung Sok,Very good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Minakshi Pawar,No qukly map accept,3
com.gpsnavigation.maps.gpsroutefinder.routemap,Akhilesh Yadav,Bad,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Hariom Kumar,बेतिया से गोपालगंज,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Denzil Stuart,Will not use this ads are irritating,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Vinod Kumar Jha,"V, good",5
com.gpsnavigation.maps.gpsroutefinder.routemap,Gulrukh Giyasova,Very disappointed. Never recommend it!,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Roberta Littlefield,Opens to a pay only platform,1
com.gpsnavigation.maps.gpsroutefinder.routemap,A bazz A bazz,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Lucky tent house Loha,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,RANJAN KUMAR RABHA,Worst app,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Moheb Azmy,Thank you,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Asif khan,too gud,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Babu Anare,হীঐঋচ,2
com.gpsnavigation.maps.gpsroutefinder.routemap,Simon Ochoyoda Endurance,Nigeria,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Kazeem Olasunmade,good nd vibrant,5
com.gpsnavigation.maps.gpsroutefinder.routemap,OfficialAniston Jennifer,Very gud nd perfect,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Sanjeet Kumar,Very good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Emad Hanafy,جميل,5
com.gpsnavigation.maps.gpsroutefinder.routemap,MAHESH H,Super,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Road Rage Man1,I didn't like it.,1
com.gpsnavigation.maps.gpsroutefinder.routemap,shwon shidda,আমি এটাই চালাই,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Simon Majak,Joseph rou madut,5
com.gpsnavigation.maps.gpsroutefinder.routemap,POORNI M GOWDA,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Seth Oppong,Dependable,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Tasin Ali,Good app,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Suresh Kadam,Good app,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Martin Kevin,Freeman Shoko,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Reghunadh R,ola trips,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Ashok Penki,Suprb,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Camna ni,give me information.,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Sure Suresh,Gpa,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Rmd Rnd,Waste useless,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Rozz Ady,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Ramesh Dubey,very nice,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Estone Khisa,good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Rafael Cortes,it does not work,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Pankaj Srivastav,very poor app,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Mylove You4245,vere good I can use now,4
com.gpsnavigation.maps.gpsroutefinder.routemap,Jotiba jadhav,Like shan gal at dikhata hee,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Stephen Raganya,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Suresh Chandra Patni,"Worst app, it connects you to Google Map, uninstalled it and installed Google Maps instead.",1
com.gpsnavigation.maps.gpsroutefinder.routemap,Md Nayeem,good luck,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Rev. Joseph K Sawo Jr,great,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Paritosh Barman,Good,4
com.gpsnavigation.maps.gpsroutefinder.routemap,John Spaulding,Very accurate and it has given me and my wife the power to find any place in the USA!,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Martin Fick,App requires subscribing with a credit card even for the 3 day trial,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Hasan Kalloo,The Best Driving experience Thank you 😊,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Barb Baus,Awesome,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Kafeero Julius,really good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,M,tells me to install Google and runs an ad. useless,1
com.gpsnavigation.maps.gpsroutefinder.routemap,arshiya banu,ZABIULLA.,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Kolpona BISWAS,Thank you,5
com.gpsnavigation.maps.gpsroutefinder.routemap,venkan gouda,siperb,5
com.gpsnavigation.maps.gpsroutefinder.routemap,rahiman Shaik,Perfect route showing navigation,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Thomas Morley,Too hard to use,1
com.gpsnavigation.maps.gpsroutefinder.routemap,lucky lucky,GOOD,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Anarul Islam,Best apps,5
com.gpsnavigation.maps.gpsroutefinder.routemap,EgrosRajiv ranjan Ishwar,Ravish,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Ajith Moahan,Ajithmohan,5
com.gpsnavigation.maps.gpsroutefinder.routemap,rahul Jadhav,very nice,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Zainudin Yusof,Ok,4
com.gpsnavigation.maps.gpsroutefinder.routemap,Big Dog Kasino,Waxk,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Coty Witham,Its a lie says its free but first thing it asked me to do was pay and it doesn't even work lol,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Madness Raiford,Work my para o mi vida soy Salome Estrada,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Jemmiokedina jemmi,nice one,5
com.gpsnavigation.maps.gpsroutefinder.routemap,The Feedbacker,Nice thing now looks just like ios charge for try!!,2
com.gpsnavigation.maps.gpsroutefinder.routemap,Samsad Alam,Fud fvtgh gh j Trump had v z,5
com.gpsnavigation.maps.gpsroutefinder.routemap,विरार कर,Nice helpful app,5
com.gpsnavigation.maps.gpsroutefinder.routemap,GV Thimmaraju,"Very bad Not enterd your goggle app sorry Sathya Nagar, S.Devaganahalli(post)(GP)-562104, Chickballapur District Karnataka state India",1
com.gpsnavigation.maps.gpsroutefinder.routemap,Ankur Nain,"Wrost app, never download it",1
com.gpsnavigation.maps.gpsroutefinder.routemap,Okello Stephen ariya,very good,4
com.gpsnavigation.maps.gpsroutefinder.routemap,Bilal Tarar,great app,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Husain Abd Ghani,Why must paid not free?,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Khy Rothnak,ល្អ,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Rehan Khan,Good app,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Amish Verma,Ñice app,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Mahmud Shariff,nice maps and easy to look,5
com.gpsnavigation.maps.gpsroutefinder.routemap,benson Otai,good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Nassirou Mahamadou,halliru alhassan,5
com.gpsnavigation.maps.gpsroutefinder.routemap,S S,"Chinese junk and a money grab. Literally copyright violation against Google Maps! Except the map actually works in Google Maps 😂 I knew it was a foreigner scam when it said ""30 minuts"" on the opening screen. Don't be a gullible idiot. Don't install and if you did, uninstall immediately and use Google Maps for free instead.",1
com.gpsnavigation.maps.gpsroutefinder.routemap,Krishna Chettri,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Surender66 Suri,very nice,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Mohd Muazzam,Nigeria,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Jitendra Bhodele,super,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Meghan Rennirt,Doesn't work,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Mahipal Godara,Mahipal bishnoi,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Sachin Hooda,Great,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Ercilia C Valenzuela,Get lost,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Muhd Nur Akbar,"Too much ads. I know its free with limited function but everytime i press 1 button, ads will appear. Quite annoying and always force to subscribe. Plus the map wont load at all.",1
com.gpsnavigation.maps.gpsroutefinder.routemap,Sailosi Vodo,its good for finding our lo cation,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Suja Khan,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Jodel Mansing,Ok,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Subin Rainbow,wow,5
com.gpsnavigation.maps.gpsroutefinder.routemap,tarun patel tarun patel,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,M Swamy,super,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Rudolph Drummer,"Compulsory, paid subscription, who says it works. Hit with ad in 20 seconds after installing app.",1
com.gpsnavigation.maps.gpsroutefinder.routemap,surya prasad,Very good app,5
com.gpsnavigation.maps.gpsroutefinder.routemap,SUDHIR KUMAR NAYAK,good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Bhai Pawar,nashik,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Babylyn Dizon,i like this,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Mukasa Meddy,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,rafiah ahmad,good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Hajer Gebreab,Bad,1
com.gpsnavigation.maps.gpsroutefinder.routemap,D_D Sisters,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,wai wai4565,ok,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Premanand Prem,Navigation,3
com.gpsnavigation.maps.gpsroutefinder.routemap,Vicente Primo,Nothing I can says I will use this until I know this application what is going wrong then I know what to do delete or check the application process,4
com.gpsnavigation.maps.gpsroutefinder.routemap,usha gondane,Very good app,3
com.gpsnavigation.maps.gpsroutefinder.routemap,Ratih Anindya,ma ps,5
com.gpsnavigation.maps.gpsroutefinder.routemap,ÂM NHẠC TỔNG HỢP,"Tệ, đang nửa đêm quảng cáo ầm ầm",1
com.gpsnavigation.maps.gpsroutefinder.routemap,RODEL MEÑEZ,very nice app...,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Kevin Burton,This GPS is pin point accurate.,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Oguntuase Lanre Thony,Amazing,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Sona Senapati,It is very bad,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Madison Toedt,The GPS is much more powerful than Google Maps. Google will tell you they can't find that address and GPS gets it right away. Groceries use to be delivered next block over cuz Google couldn't find address. GpS got it right on if the driver was using GPS instead of Google maps. I REFUSE to use them anymore. And you should also !!!!!,5
com.gpsnavigation.maps.gpsroutefinder.routemap,mubashir cabdi,Place and playcing of alah be aban you,5
com.gpsnavigation.maps.gpsroutefinder.routemap,md nayem,ননন,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Sanjida _ bd_ARMY,Useless,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Ramesh chand Meena,Ankita Meena,1
com.gpsnavigation.maps.gpsroutefinder.routemap,diver.combat,the app could not detect the actual place and the correct location.Too much confusion in the use of this app. Uninstall,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Shankar Mahale,Qw,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Tahir Aminu,Wondeful app,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Cassie Lence,I wish I could give less. How do you cancel the subscription?,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Syed Sadiq,Good,5
com.gpsnavigation.maps.gpsroutefinder.routemap,sola lawal,Good nice to use,5
com.gpsnavigation.maps.gpsroutefinder.routemap,velagaboina sowmya,Nice,5
com.gpsnavigation.maps.gpsroutefinder.routemap,busi annah,Where you setey,5
com.gpsnavigation.maps.gpsroutefinder.routemap,Gopal Ullal,Bad,1
com.gpsnavigation.maps.gpsroutefinder.routemap,Chandrika Khatik,Kya Se Anda bache,5
