Package Name,Reviewer name,Review,Rating
scd.lcex,Alien Timetraveller,Not working....,2
scd.lcex,Ian Macdonald,A very nice logcat. The floating window is especially nice.,4
scd.lcex,Spiros Papadimitriou,Simply hangs on startup,1
scd.lcex,A Google user,Upon simply starting the app it freezes and causes my phone to soft rebooot.,1
scd.lcex,Josue Andres Julcarima Calle,Imprescindible,5
scd.lcex,Piotr Plenzler,I tested every logcat reader and that one is the best ;),5
scd.lcex,Mārcis Lielbārdis,"Neat interface, floating window with necessary controls, logs manageable from within the app... What more could possibly one ask for? A debugging must-have. Why is this not on top of logcat search results?",5
scd.lcex,Agee Kalisz,Freezing,1
scd.lcex,The Good Samaritan,You need to root your phone to use this for android 4.1 and up.,1
scd.lcex,A Google user,No way to pause the log for review,2
scd.lcex,mikal holloway,Stop no and don't I see what most others wont...,5
scd.lcex,Angus Grayling,Can't accept terms and conditions in CM13,2
scd.lcex,Devin Hussey,but it would be a lot better if we could enable merged logs like CatLog. So view Radio and System logs together.,4
scd.lcex,Whatsin Aname,Loving the app. Especially the per app logcat. Would love to see a per app floating logcat option.,4
scd.lcex,jonty s,Can't stop the scroll. Can't filter.,1
scd.lcex,Evan Conway,Really like the new UI changes,5
scd.lcex,Mathew Pinard,"Most system/power-user focused apps are often lacking a good-looking UI, which isn't the case here.",4
scd.lcex,H,Very user friendly,5
scd.lcex,A Google user,Best software of its kind,5
scd.lcex,Alexander Pataridze,Works great. Best logcat software on play store,5
scd.lcex,HOWARD. BAMBER.,"I tried the lot Inc catlog donate and this is by far the best one, IMO.",5
scd.lcex,Shreya Inamdar,Just need to grant root access to this. You can use SuperSU for that.  And this is all I needed :)  Thanks!,5
scd.lcex,Ti Berek,FC,2
scd.lcex,Michael Duggan,Developer Friendly.,4
scd.lcex,A Google user,Thanks,5
scd.lcex,Sandeep Kowdley,Awesome!!!,5
scd.lcex,Miro Lo,But crashes often? In floating window. What can i do? Works for 15min and stops,4
scd.lcex,Edward Burrell,Live logcat,5
scd.lcex,Vilhelm VonWilrodt,"Lots of very useful functionality. Thank you, devs!",5
scd.lcex,Chris,works on cm12,5
scd.lcex,Terrence Meekins,Just grabbed it and it's very simple to use and the floating window is a bonus.,4
scd.lcex,Sammy Morini,"i am running CM11 on my nexus 4, and no logs are appearing... this is the one of many catlog apps i tried and still not getting anything to display... whats the deal? i did allow superuser access, so i dont know why this wouldnt be working...",2
scd.lcex,Razvan Eduard,best,5
scd.lcex,hero trojan,Great app to view your logs.. It is important for anyone interested in understanding android..Consider to buy the pro to support developer!,5
scd.lcex,Jeff Ivy,"No logs appear on moto x.  Update:Sorry, I guess I didn't realize this app required a rooted phone.  I'll give you 5 stars since it was user error.",5
scd.lcex,Sam Scott,"Unlike CatLog, this app saves your window position (where you are scrolled in the log) when you temporarily switch into another app.  I.E., no more starting from the bottom of the log each time!  Thanks SCDEVS!",5
scd.lcex,C Mondus,"Per app filter,floating feature for real time simple analysis.  Invaluable for troubleshooting",5
scd.lcex,Clare Ambrose,"I have a problem with a game I play on my hudl tablet (android), I need to log the info to send to the developers. How do I use this app to do so?  Thanks for the email with possible solutions, helpful developers are hard to come by :)",2
scd.lcex,Richard Libeau,UI before was way better. New colors are horrible. Still a great app though.,4
scd.lcex,BrandonF,Solid app that does what you need & some nice extras thrown in as well.,5
scd.lcex,Todd Jeffreys,"Great app, very useful debugging aid",5
scd.lcex,Monique LeForbes,simple. easy to use. floating window is an added bonus. highly recommended.,5
scd.lcex,Robert Selberg,And the gui is not following the design guidelines.,1
scd.lcex,Tia Smith,"Works well and easy enough for non-devs and first-timers to operate. I went through a couple other logcat apps before settling on this one, the other apps had me all like ""derp wth am I doing"" but I was able to figure this app out quickly enough and now I'm logcatting away!!!",5
scd.lcex,Bibliaiskola Urszava,Did not show any log...,1
scd.lcex,Shiv Almighty Authority,Great,5
scd.lcex,Chris Baughman,Fantastic app man! I freaking love the overlay feature where I can see something happen exactly when I do it. Keep up the great Dev work!,5
scd.lcex,Prakash J,Excellent app,5
scd.lcex,Marcus Ong,Allows me to see stuff real time. Pity switching from full screen reloads the logcat,5
scd.lcex,Christopher Norulak,"Great features, my own problem is running the floating widget on CM 10.2 on my gnexus, when I launch chrome and hit record it ends up completely crashing the widget within a few seconds. I wish I could get a log of the log crashing but...",4
scd.lcex,Yan cyr-haschigk,Had a problem reading logs but  the developper helped me! Great app. Love it. (My problem is i forgot to uncheck in my kernel the blocking of logs to save battery life),5
scd.lcex,Ye Htut Lwin,Best logcat app,5
scd.lcex,A Google user,Well done! Helps alot debugging phone issues.,5
scd.lcex,Ljudevit Habjanec,Very useful and developer friendly!,5
scd.lcex,Lance Faure,10,5
scd.lcex,Kyan,"I'm really loving the floating window thing, its just what I was looking for! One question though (even though I know you can't respond), where is the clear log button? Like in Catlog? If it isn't there, I would really like it added as it keeps my logs clean and small. Thanks a lot :)",5
scd.lcex,Arda Eren,Not works for me,1
scd.lcex,Jason F,I dabble in app Dev and this log tool is great for me to view my log cat results while testing my app in the real world. Great job!,5
scd.lcex,T Turner,You must have root to read the syslog on Jelly Bean. Don't fault the developer because you didn't know this!,4
scd.lcex,A Google user,Does not show any logs on nexus 7,1
scd.lcex,A Google user,"I've tried aLogcat and several other logcat apps, but this one is by far the best. I especially like the floating logcat feature. You can't ask for more than this!",5
scd.lcex,A Google user,5 star application.,5
scd.lcex,A Google user,Best thing out there... other comments!,5
scd.lcex,A Google user,Good work guys. Everything I imagined.,5
scd.lcex,A Google user,"This is awesome, the floating window is just the icing on the cake, it's perfect for a tablet. Thanks so much. And it helped me solve my problem too!",5
scd.lcex,A Google user,Pretty darn cool. Thanks!,5
scd.lcex,A Google user,Especially the floating logcat. Thank you.,5
scd.lcex,A Google user,One of the best logcat apps,5
scd.lcex,A Google user,This works on jelly bean.,4
scd.lcex,A Google user,Unlike alogcat that crashes while trying to capture crash info.. this actyally free app is awesome (not adware) [all adware is malware] kudos/thanks dev,5
scd.lcex,A Google user,Awesome,5
scd.lcex,A Google user,Love how you integrated the floating feature :),5
scd.lcex,A Google user,Best logcat app,5
scd.lcex,A Google user,Thanks.,5
scd.lcex,A Google user,Best logcat app,5
