Package Name,Reviewer name,Review,Rating
com.autolauncher.motorcar.free,Petr Křížek,"Škoda, že nepodporuje waze či mapy.cz.",4
com.autolauncher.motorcar.free,Ez Walters,Can not deny a single permission or the app quits. I hope the letters FO mean something to the developers.,1
com.autolauncher.motorcar.free,Shahram Salehi,اوکی,5
com.autolauncher.motorcar.free,sina sang,Very nice,5
com.autolauncher.motorcar.free,Khairy Rahmat,The bst!,5
com.autolauncher.motorcar.free,Toyata Gli,so great,5
com.autolauncher.motorcar.free,apran kurniawan,Mantul,5
com.autolauncher.motorcar.free,Manish Singh,very nice.,5
com.autolauncher.motorcar.free,Aminevw Batista,thank you,4
com.autolauncher.motorcar.free,Medo Naroz2013,Nice app,5
com.autolauncher.motorcar.free,marthen singal,Mantap!,5
com.autolauncher.motorcar.free,Vikas Pooni,Nice,5
com.autolauncher.motorcar.free,Hossein Zare30,som options doesn't work in our country.all over it's good thanks for serving i hope you will allow us to use all options in IRAN,5
com.autolauncher.motorcar.free,Mark Bombard,Great app! The only problem I had was that it wouldn't start my radio app. It ends up putting all the app icons I added to the screen in a bunch and the radio won't start. All other added apps work fine. Is there a bug fix for this in the pro version?,4
com.autolauncher.motorcar.free,Nigel Hodgkiss,very good,5
com.autolauncher.motorcar.free,Majid Magsi,Best,4
com.autolauncher.motorcar.free,Khachatur Petrosyan,cool,5
com.autolauncher.motorcar.free,RAI,Amazing app for people who have android based car stereo with bad UI or for people who install a android tablet in car.,5
com.autolauncher.motorcar.free,Robert Atkinson,great so far!!!,3
com.autolauncher.motorcar.free,sirmad sat,Vary good,5
com.autolauncher.motorcar.free,Mix Master Hak,Didn't work at all,1
com.autolauncher.motorcar.free,Tabletnya Musa,nice nice,5
com.autolauncher.motorcar.free,Michelle Grooms,it's amazing I love it,5
com.autolauncher.motorcar.free,Allen Butler,For a free launcher I'm super impressed. The look and level of customization is fantastic.,4
com.autolauncher.motorcar.free,Ubong Owo,great,4
com.autolauncher.motorcar.free,David Flores,love it 😍,4
com.autolauncher.motorcar.free,Harley Calvert,Was Good... Latest update all icons are scrunched up and unusable.,1
com.autolauncher.motorcar.free,lukas stalevicius,Good i have do many others apps on car but this is very good quality,5
com.autolauncher.motorcar.free,Thilan Perer,Not working. Pls refund.,1
com.autolauncher.motorcar.free,Soter Naariyong,good ☺️,4
com.autolauncher.motorcar.free,JOSE MANUEL CENDAN,Great,5
com.autolauncher.motorcar.free,Amar Verma,Need to always wait more than 2 min for it to launch . Very slow . What is the minimum system ram required for this app,2
com.autolauncher.motorcar.free,Mohammad Harris Bin Abdullah,OK,5
com.autolauncher.motorcar.free,C&O WORX,Not working on my tab,1
com.autolauncher.motorcar.free,Eduardo Morales,Great app easy to use and very modern,5
com.autolauncher.motorcar.free,Paul Elias,"Amazing app, I love the analog speedometer, works great!",4
com.autolauncher.motorcar.free,Goran Nikolic,Ok.,5
com.autolauncher.motorcar.free,Rina Rinaydah,ok ok,5
com.autolauncher.motorcar.free,Public Idol,Worst cant exit the app,1
com.autolauncher.motorcar.free,LOVEPREET bhinder,good not bad,3
com.autolauncher.motorcar.free,zayar phone zaw,i cannot exit the app in any way.. dont install this app. you cannot log out of the app,1
com.autolauncher.motorcar.free,Davit Kodiashvili,"Please add ""Smart"" car logo icon and add to main screen navigation widget Waze ( how google maps and yandex maps)",4
com.autolauncher.motorcar.free,Raj Kumar,"Everything works Great, looks Great, Backup camera works, wish there was more than 5 Starts ⭐, I could find most. Please make Yandex navigation work in a side panel, built-in screen please so we don't need to open Yandex navigation app.",5
com.autolauncher.motorcar.free,Lukia Namayanja,ruhrh,2
com.autolauncher.motorcar.free,Abdussalam Thazhakkat,Good,5
com.autolauncher.motorcar.free,Omar Omri,Best,5
com.autolauncher.motorcar.free,Cordera Woodard,"Awesome, cool interface that modernized my interior!",5
com.autolauncher.motorcar.free,Sterlin Eustache,not bad but lots of add,3
com.autolauncher.motorcar.free,Raja C,good,4
com.autolauncher.motorcar.free,melly sven,nice,4
com.autolauncher.motorcar.free,Keith Penner,super cool features for free. might buy pro just for extra customization,5
com.autolauncher.motorcar.free,Yasmina Pascual,ggh,5
com.autolauncher.motorcar.free,Cristi Crampita,The best,5
com.autolauncher.motorcar.free,Sami Dzw,top,5
com.autolauncher.motorcar.free,Fozia Khan,good,5
com.autolauncher.motorcar.free,Angela Nelson,A must have,5
com.autolauncher.motorcar.free,Ahmed Yafai,Beyond expectation. No add. very versatile... love it,5
com.autolauncher.motorcar.free,Azaharudin Har,Good,5
com.autolauncher.motorcar.free,ABI SYAKIR FAMILY,good and awesome,5
com.autolauncher.motorcar.free,David Turner,ok so far,4
com.autolauncher.motorcar.free,Sean Madison,its ok,3
com.autolauncher.motorcar.free,Tomas Quintana,Love it but lately I have ro shut it down in order to update play store apps because of permission to write over other apps. How do I fix???,5
com.autolauncher.motorcar.free,king graphics.d,Bad,1
com.autolauncher.motorcar.free,Mr Grey,its good,5
com.autolauncher.motorcar.free,Robert Montes,so good makes my farts smell better,5
com.autolauncher.motorcar.free,Nick,Absolutely brilliant app!!,5
com.autolauncher.motorcar.free,Evan Webb,"Looks great, but my backup camera doesn't work with it. 5 stars if there was some sort of integration.",3
com.autolauncher.motorcar.free,Daimon Arete,should allow switch of widgets when functions don't exist.,2
com.autolauncher.motorcar.free,Nirmala Balasubramanian,Jz,5
com.autolauncher.motorcar.free,Abdul Nasir,Good,1
com.autolauncher.motorcar.free,Mike T,"this reset my device, now is all messed up",1
com.autolauncher.motorcar.free,Dave Hal,Free version is very poor on layout and graphics. Not very user friendly and looks as cheap as the android head unit.,1
com.autolauncher.motorcar.free,Amir Ehab,Good idea 😍,5
com.autolauncher.motorcar.free,Ali Barakat,great,5
com.autolauncher.motorcar.free,STAVROS PANAGIOTATOS,it's quite nice and we'll built but the that you have to pay for utilities that are considered to be fundamental...,5
com.autolauncher.motorcar.free,Hamzan Martinez,"Customizable, which is great, but the google maps widget doesn't load.",4
com.autolauncher.motorcar.free,Yashwant Malviya,good,5
com.autolauncher.motorcar.free,Rajesh G,"Great app, very fancy and intuitive, downside is requires lot of permissions, looks invasive.",4
com.autolauncher.motorcar.free,Ameya,amazing app,5
com.autolauncher.motorcar.free,Chris Burnette,Terrible,1
com.autolauncher.motorcar.free,Harshal Jade,very used full application. good performance and correct,4
com.autolauncher.motorcar.free,dilan xauf,nice,3
com.autolauncher.motorcar.free,Rana Younas,Not working time waist,1
com.autolauncher.motorcar.free,Joel Granado,"I was able to download and install the application succesfully. However, after loading the application and connecting it via USB, it did not work with a Honda Civic 2020.",3
com.autolauncher.motorcar.free,Benaya Amar,Can anyone know why i cant see any wifi opens ? Cant connect to nothing ?,1
com.autolauncher.motorcar.free,Cellzone Security Solution,good,5
com.autolauncher.motorcar.free,Namit Vaid,Worst,4
com.autolauncher.motorcar.free,Deepak Patil,My car android player hanged pn mcu upgrade app.please help how to troubleshoot it,2
com.autolauncher.motorcar.free,Samith Wasantha Kumara,One of the best car android launcher installed highly recommends.,5
com.autolauncher.motorcar.free,Reginald bates,great,4
com.autolauncher.motorcar.free,Rahman Choopani,very good,5
com.autolauncher.motorcar.free,Lakshminarayan R,Good launcher. I have been using this for 1 year. Looks great on 10 inch screen,5
com.autolauncher.motorcar.free,Md hasan Khan,super,5
com.autolauncher.motorcar.free,Juan Diego,Muy buena!,5
com.autolauncher.motorcar.free,Zak K9,nice,3
com.autolauncher.motorcar.free,RAM GOPAL,super,5
com.autolauncher.motorcar.free,Lazaro Singh,nice,5
com.autolauncher.motorcar.free,Brian,needs phone control widget,3
com.autolauncher.motorcar.free,man shah,good,5
com.autolauncher.motorcar.free,Jonathan Brittain,no comment 🤫,3
com.autolauncher.motorcar.free,Hayati Dna,Good,5
com.autolauncher.motorcar.free,00000 5,👍👍👍👍👍👌👌👌👌👌👌👌👌👌👌👌,5
com.autolauncher.motorcar.free,ebrahim toosi8,Ok,4
com.autolauncher.motorcar.free,SALABIZAR SYED,nice,5
com.autolauncher.motorcar.free,Ray Bernache,"Installed to try a month or so ago, hadn't gotten around to test it, still launches itself to shove ads in my face ! Uninstalling",1
com.autolauncher.motorcar.free,Hananto Apri,awesome 👍👍👍,5
com.autolauncher.motorcar.free,Iftikhar Malik,"Excellent app for travellers n expeditors...amazing outlook with dynamic themes, full of options. Amazing user interface..recommended 100% for car lovers....",5
com.autolauncher.motorcar.free,dan eL,"1 star is way to much , you end to pay so you can create your own theme ...that's absolutely nonsense",1
com.autolauncher.motorcar.free,Danielle Michael,still playing around with it but seems good..,4
com.autolauncher.motorcar.free,Stefan Meyer,useless,1
com.autolauncher.motorcar.free,Soher Ramadan,Good Good at Launcher FREE,5
com.autolauncher.motorcar.free,Alexandra Moasa,"not impressed by free version, so why should I buy the full version since I'm already disappointed",3
com.autolauncher.motorcar.free,Galin Ivanov,😥,3
com.autolauncher.motorcar.free,zekaspijun2 96,"Very good app and useful, every recommendations...",5
com.autolauncher.motorcar.free,Ba Hamid,خوب,4
com.autolauncher.motorcar.free,moses mgengeli,i love the interfaçe aisee,5
com.autolauncher.motorcar.free,Eric Property,ok good,5
com.autolauncher.motorcar.free,Nikhil Arya,downloaded lately.. app like good,5
com.autolauncher.motorcar.free,Chris Damon-Poe,I like the look and the interaction. The only thing missing for me is a Volume control on the main screen. With that touch control you don't have to fiddle with buttons while driving.,4
com.autolauncher.motorcar.free,shafiq kamaruddin,"Widget like volt meter, water temp, tps sensor if add to the screen much better because many new car not come with water temp meter just indicator light, can connect with obd2 to read water temp. Hope there will he soon",5
com.autolauncher.motorcar.free,mc lee,too bad,1
com.autolauncher.motorcar.free,Kaleem Baig,I have downloaded everything fine but main problem every time after to get start the car I have to select the app icon for display and second car logo cannot be added. If anyone can help me will be really appreciated. Thanks,3
com.autolauncher.motorcar.free,Plotuis Sonatas,Doesn't connect to truck or show,1
com.autolauncher.motorcar.free,cliffable abel,awesome easy app,5
com.autolauncher.motorcar.free,Chandrashekar Chandu,Perfect Launcher for Cars Flexure theme is Good for This Launcher.,5
com.autolauncher.motorcar.free,store cabana,I like it,5
com.autolauncher.motorcar.free,Ian 2022,"Probably won't purchase pro version, don't see any replies to problems by developers.",4
com.autolauncher.motorcar.free,NITIN BOHRE,good one,4
com.autolauncher.motorcar.free,Yousif Ameer,My,5
com.autolauncher.motorcar.free,Bader Alluhaidah,"After giving the app all permissions, it crashes and won't Start.",1
com.autolauncher.motorcar.free,irfan ulla,"Great app, some doubts though, i have waze and youtube music installed, all these on a Dapic android car stereo running Android 10, while receivings calls on bluetooth, the player or waze does not mute itself, its very distressing, what would be an appropriate solution.",4
com.autolauncher.motorcar.free,Jeff Welch,it's cool,5
com.autolauncher.motorcar.free,Bryoni Mason,"Tested it on my phone and it works great. Then I installed it on my head unit but it won't let me complete install because ""it'll cause my phone to slow down"". Makes no sense.",3
com.autolauncher.motorcar.free,Carlos R,best application I found so far for my car,5
com.autolauncher.motorcar.free,Jason Roy,"Tried using this a few times and it just didn't seem as good as other options out there. Had a few things I liked about it, but overall it was missing a lot that other launchers seemed to have. Even if you were to get the premium version.",3
com.autolauncher.motorcar.free,ansab mohammed,Ussar,5
com.autolauncher.motorcar.free,Just Me,"Software from Russia that tracks EVERYTHING you do? What could possibly go wrong? But, don't worry! They promise to never do anything bad with your personal information. I'm sure Vladimir Putin probably isn't misusing your data... maybe. NO THANKS! (Folks, be sure to READ the Privacy Policy VERY CAREFULLY.)",1
com.autolauncher.motorcar.free,Nelson Matos,"magnificent app.,love it",5
com.autolauncher.motorcar.free,Lioric Memu,my new version is very fun than kids mode,5
com.autolauncher.motorcar.free,Exclusive Music,good,5
com.autolauncher.motorcar.free,Abuzaar Suib,Ok,5
com.autolauncher.motorcar.free,Ronnie Hohensee,this app seems very enjoyable I like it so far we'll see how it works,4
com.autolauncher.motorcar.free,A Google user,a+,5
com.autolauncher.motorcar.free,Alston zrax,good,5
com.autolauncher.motorcar.free,Allen Pickett,never install this app it will ruin your device your using it on,1
com.autolauncher.motorcar.free,Yasir Ramay,superb,5
com.autolauncher.motorcar.free,Ajwad Wad,nice,5
com.autolauncher.motorcar.free,Azman Kasim,Bug n crash constantly,1
com.autolauncher.motorcar.free,Saleem Marwat,Nice,5
com.autolauncher.motorcar.free,Jyoti Verma,Wow,5
com.autolauncher.motorcar.free,Chuen Seng Hiew,"Everything is OK, just that audio player no working at All, and the map without navigation also",2
com.autolauncher.motorcar.free,Abdulla Alzarooni,So nice for my car screen,5
com.autolauncher.motorcar.free,Lorrie Wood,Horrible i am shocked google allows them on play store!,1
com.autolauncher.motorcar.free,R.J. Grinding,I think that is a good car launcher ever.,5
com.autolauncher.motorcar.free,Daniel Raj,good,5
com.autolauncher.motorcar.free,R Shinde,OK,3
com.autolauncher.motorcar.free,vencislav vidov,Waste of time,1
com.autolauncher.motorcar.free,Akash Sooklall,great app,5
com.autolauncher.motorcar.free,Bruce Spence,It took over the whole device and wouldn't quit. I couldn't find my real desk top. Maybe I didn't set it up properly but I got tired of fighting with it. Speedometer was not keeping up with the actual speed of the car. Had to be uninstalled through the store.,1
com.autolauncher.motorcar.free,Chris Baze,I like this launchr the best outta the ones ive been playing with. Imma buy it,5
com.autolauncher.motorcar.free,petrut calinoiu,ok,4
com.autolauncher.motorcar.free,William Conner,car launcher is okay,4
com.autolauncher.motorcar.free,Dean Thompson,"Not much works,effectsother apps",2
com.autolauncher.motorcar.free,Sam Rimba,"fluid ui, vey intuititve",3
com.autolauncher.motorcar.free,Stephen Lusk,Sucks!,1
com.autolauncher.motorcar.free,Amir hossein Bakhtiari,Cannot active in my country,1
com.autolauncher.motorcar.free,koos debeer,Nice!,5
com.autolauncher.motorcar.free,Tan desmond,for a free app is pretty good,5
com.autolauncher.motorcar.free,Mauricio Guerrero,excellent,5
com.autolauncher.motorcar.free,dionisis dion,Best one,5
com.autolauncher.motorcar.free,Damien Johnson,Great launcher app for the car. A few things would make it great like being able to enter in the address in the main maps screen. Also being able to view videos within the theme as an example.,4
com.autolauncher.motorcar.free,abi madadi,Very exclusive!,5
com.autolauncher.motorcar.free,aiman akmal Razali,One problem only.. player get bug... If i touch next/pause button. It will play rewind....not next song...,3
com.autolauncher.motorcar.free,florin alexa,Super,5
com.autolauncher.motorcar.free,Nabil Bakarrudin,fast,5
com.autolauncher.motorcar.free,Yunus Abdullahi,Ok,5
com.autolauncher.motorcar.free,oliver naldo,Great,5
com.autolauncher.motorcar.free,Safi Vohra,My heart feeling mind blowing is app so nice good work to company all the best,5
com.autolauncher.motorcar.free,Kunal Photography,okay,3
com.autolauncher.motorcar.free,Amal Hegazi,very unuseful app scam,1
com.autolauncher.motorcar.free,Manuel Lanuza,nice app,5
com.autolauncher.motorcar.free,mohamed temraz,jj,3
com.autolauncher.motorcar.free,Micheal Jones,"Crashes constantly! It's great when it is working, but very frustrating to have to restart the app all the time. I really had high hopes for this one.",1
com.autolauncher.motorcar.free,Colin Harkin,"amazing app,I love it",5
com.autolauncher.motorcar.free,Ali Hassan,متاز جدا,5
com.autolauncher.motorcar.free,Dennis Gilbert,I like it a lot.,5
com.autolauncher.motorcar.free,Aleksandar Ljiljak,To slow. It takes forever to start playing music...forget about displaying parking assistant and other things,1
com.autolauncher.motorcar.free,Sajan K,Super,5
com.autolauncher.motorcar.free,Jumel Lav,nice,5
com.autolauncher.motorcar.free,KIRAN R,😅😂🤣,1
com.autolauncher.motorcar.free,Rose D,"Crippled ware, can't test any features without paying, removed, useless.",1
com.autolauncher.motorcar.free,Muhammad Quraishi,Best Car Launcher !!!!,5
com.autolauncher.motorcar.free,Mobile World,Good,4
com.autolauncher.motorcar.free,Karen Delgado,it works pretty well! I use it in my old tablet as my car dash and is amazing!!,5
com.autolauncher.motorcar.free,Sama Khalid,Excellent,5
com.autolauncher.motorcar.free,dragonaek aek,excellent applications,5
com.autolauncher.motorcar.free,Androyd Bii,Great!,4
com.autolauncher.motorcar.free,Kumar Bk,Good app,4
com.autolauncher.motorcar.free,Louis A Brunskill,Seems to work ok I am still finding out things about it all good so far,5
com.autolauncher.motorcar.free,Ben Solis,I love this app it is great,4
com.autolauncher.motorcar.free,Dave Dammitt,"Absolutely unusable. Everything that I tried to touch demands that I upgrade to Pro version. I usually do that if i like the free version,but imNOT paying for something that i cant try first",1
com.autolauncher.motorcar.free,Proton Exora,👍👍👍,5
com.autolauncher.motorcar.free,Mandy Adams,good,5
com.autolauncher.motorcar.free,Filip Bulev,"Good experience! Personally I have tried many car launchers on my Android Car Head Unit. One thing that i cannot figure it out -how to set my own gps application on the dashboard, instead of the default google maps?",4
com.autolauncher.motorcar.free,heny dwi,good,5
com.autolauncher.motorcar.free,Shanta Smith,So cool!,5
com.autolauncher.motorcar.free,rul zali,Best,5
com.autolauncher.motorcar.free,Eihab Elshabrawy,hhh,1
com.autolauncher.motorcar.free,Arganata Setia Wardana,Thanks so much car launcher is the best,5
com.autolauncher.motorcar.free,Benhams Odero,Good,5
com.autolauncher.motorcar.free,OluwaSegun Ayeni,"I love this luncher, one of the best luncher, cool and perfect",5
com.autolauncher.motorcar.free,Thilina LB,Super,5
com.autolauncher.motorcar.free,Paras Patel,Amazing for cost of nothing,5
com.autolauncher.motorcar.free,Mary Jane Sayco,"Difficult to launch, faulty app",1
com.autolauncher.motorcar.free,Green Hornet,Great,5
com.autolauncher.motorcar.free,Matej Lindič,Using it all the time and everything works. Simply THE BEST of all launcher's 👍👍👍,5
com.autolauncher.motorcar.free,Mark L. Tucker,Had it for a few years now. Prefer this over anystock android radio.,5
com.autolauncher.motorcar.free,Fernan Castaneda,My China made head unit has come to life,4
com.autolauncher.motorcar.free,Aaron Lukas,Should not have to grant location access when not using the app.,1
com.autolauncher.motorcar.free,Josue castillo martinez,muy buena app hace lo que ocupa buenos gráficos😅,5
com.autolauncher.motorcar.free,Richard Patel,Really Cool,5
com.autolauncher.motorcar.free,David Green,"The only thing I find wrong with this launcher is the voice to text requires google now, a dead platform. The mic bottom does not work. This free player makes my boring chinese head unit everything (almost) I need it to be",5
com.autolauncher.motorcar.free,Yufei Tan,Google tried to access,5
com.autolauncher.motorcar.free,Toyota gli,Go ood,5
com.autolauncher.motorcar.free,rod simpson,works great thanks,5
com.autolauncher.motorcar.free,Aditya Arun,exallennt,5
com.autolauncher.motorcar.free,Mounir B,How does it connect to the car nav? Is it like Andrid Auto?,5
com.autolauncher.motorcar.free,Cec Thomson,works great,5
com.autolauncher.motorcar.free,Germain Rojas,Soooooo much better than the stock launcher I had,5
com.autolauncher.motorcar.free,Benjamin Grant,"Very good launcher. I have one of those clone headunits that embed into the dash. (secaine, xtrons etc). The default launcher on my xtrons was bland to say the least and never offered any customizations. This one here is very impressive. Alot of work has gone into it and I can say it works very well. What sets this apart from other launchers? 1. themeable - plenty of themes to alter how it looks, 2. has very decent control over any audio player that uses system notifications. (if the audio app doesn't work with this then its the audio app not the launcher) 3. the mini map on the homescreen is excellent - extremely useful (I wonder if it can have an imbedded waze or embedded tomtom go?) 4. surprisingly for its fancy high-end look it doesn't slow the system down. seems to run really good. what could make it better? there are apps such as DAB-Z / FM radio app etc I wonder if they can output the info to the music widget with << >> acting as seek up / seek down or in the way of dab-z station up / down... I have purchased the pro one - just waiting to install it now on the unit when im next in the car.",5
com.autolauncher.motorcar.free,Gary Webster,Good so far. Setup confusing.,4
com.autolauncher.motorcar.free,LAArrian Walker,None.,1
com.autolauncher.motorcar.free,hanna kimpling,Not bad,5
com.autolauncher.motorcar.free,Gembong Trigotama,A must try free car launcher.,5
com.autolauncher.motorcar.free,Luis Fernando Sanchez Hernandez,Very easy to use excellent thanks,5
com.autolauncher.motorcar.free,Agus Top,sayà sukà,5
com.autolauncher.motorcar.free,Jim Bannister,"I like the launcher I got my steering wheel controls finally working using it, Great Launcher Issues i have noticed When the radio is selected, the audio dissappears when gps, or waze is selected. I would like it if the background audio stays on when alternate items are selected. Also on the home screen i would like to see what station 95.5 for example to be displayed somewhere Maybe these are options in the purchased version, i dont know about",5
com.autolauncher.motorcar.free,Ude Kama,very nice and unique,2
com.autolauncher.motorcar.free,Tgrlily49,Can not seem to get app to open on car screen,3
com.autolauncher.motorcar.free,tony rodaway,Works perfectly and its such a cool addition to my android screen. Tony Liverpool.,4
com.autolauncher.motorcar.free,ron maitem,Good. Hope customizing will be free.,4
com.autolauncher.motorcar.free,Moktar Islam,nice,5
com.autolauncher.motorcar.free,Ewunt tube,bad,1
com.autolauncher.motorcar.free,John Johnston,I use this while Doordashing. This is the first program to work well enough to score.,5
com.autolauncher.motorcar.free,Ali Ahsan,"Recent update fixed the weather issue, giving 5 stars",5
com.autolauncher.motorcar.free,Edward Still,I like the app but wish you could put in a on screen volume control. I use my tablet as a my radio with a kicker pxbtc that is wired to my amps,4
com.autolauncher.motorcar.free,Tom Daniels,Good,5
com.autolauncher.motorcar.free,DA Robinson,Next level radio front!!,5
com.autolauncher.motorcar.free,Bimal Shah,But nevigation is not working ...,5
com.autolauncher.motorcar.free,Martin Stennett,simple and intuitive to setup and use,4
com.autolauncher.motorcar.free,Haris Bin A. Sattar,"Hi, I am using the free version of this app quite a while now and I am very pleased with the UI and feature. Thank you. For some reason I don't know why the ""Weather on the principal screen (in the presence of the Internet)"" is not working. It shows 0C with an allien skull sign I guess. Can anyone please let me know why is that? Is there any setting somebody change on my car Head unit by the way I have a Chinese made head unit ""Apls 8227l_demo"". Thank you.",3
com.autolauncher.motorcar.free,SL Art,Easy to use. Very good app. 😍,5
com.autolauncher.motorcar.free,elijah ford,"GS10,,,AWESOME!!!..",5
com.autolauncher.motorcar.free,mhayatmlk mlk,Great experience,5
com.autolauncher.motorcar.free,Bhupendra Kanade,vgood,5
com.autolauncher.motorcar.free,Suzuki Wagonr,Good,5
com.autolauncher.motorcar.free,Mr KalerKunder,It's was awesome,4
com.autolauncher.motorcar.free,flame fame,Keep up the good work!,5
com.autolauncher.motorcar.free,Patrick Klock,I was not impressed with the app i could not get to the raido very easy,2
com.autolauncher.motorcar.free,THIVAAGARAN VASU,nice,5
com.autolauncher.motorcar.free,Timothy Goodbar,can not get on sync 3 car screen only phone,1
com.autolauncher.motorcar.free,chandra sekhar challa,good,5
